"title","person","name"
"Statically Locating Web Application Bugs Caused by Asynchronous Calls","https://w3id.org/scholarlydata/person/xiangyu-zhang","Xiangyu Zhang"
"Enhancing Web Search with Entity Intent","https://w3id.org/scholarlydata/person/xiaoguang-qi","Xiaoguang Qi"
"Leveraging Auxiliary Text Terms for Automatic Image Annotation","https://w3id.org/scholarlydata/person/xiaoyi-feng","Xiaoyi Feng"
"Survivability-Oriented Self-Tuning of Web Systems","https://w3id.org/scholarlydata/person/xin-peng","Xin Peng"
"Harnessing the Wisdom of Crowds: Video Event Detection Based on Synchronous Comments","https://w3id.org/scholarlydata/person/xingtian-shi","Xingtian Shi"
"Autopedia: Automatic Domain-Independent Wikipedia Article Generation","https://w3id.org/scholarlydata/person/xu-jia","Xu Jia"
"A Probabilistic Model for Opinionated Blog Feed Retrieval","https://w3id.org/scholarlydata/person/xueke-xu","Xueke Xu"
"A Probabilistic Model for Opinionated Blog Feed Retrieval","https://w3id.org/scholarlydata/person/xueqi-cheng","Xueqi Cheng"
"Is Pay-Per-Click Efficient? An Empirical Analysis of Click Values","https://w3id.org/scholarlydata/person/yajun-wang","Yajun Wang"
"Cooperative Anti-Spam System Based on Multilayer Agents","https://w3id.org/scholarlydata/person/yalou-huang","Yalou Huang"
"Learning Facial Attributes by Crowdsourcing in Social Media","https://w3id.org/scholarlydata/person/yan-ying-chen","Yan-Ying Chen"
"A FineGrained Digestion of News Webpages Through Event Snippet Extraction","https://w3id.org/scholarlydata/person/yan-zhang","Yan Zhang"
"Evaluation of Valuable User Generated Content on Social News Web Sites","https://w3id.org/scholarlydata/person/yana-volkovich","Yana Volkovich"
"How to Choose Combinations in a Join of Search Results","https://w3id.org/scholarlydata/person/yaron-kanza","Yaron Kanza"
"WISER: A Web-based Interactive Route Search System for Smartphones","https://w3id.org/scholarlydata/person/yaron-kanza","Yaron Kanza"
"D2RQ/Update: Updating Relational Data via Virtual RDF","https://w3id.org/scholarlydata/person/yaron-kanza","Yaron Kanza"
"Sparse Hidden-Dynamics Conditional Random Fields for User Intent Understanding","https://w3id.org/scholarlydata/person/yelong-shen","Yelong Shen"
"SEISA: Set Expansion by Iterative Similarity Aggregation","https://w3id.org/scholarlydata/person/yeye-he","Yeye He"
"Leveraging Auxiliary Text Terms for Automatic Image Annotation","https://w3id.org/scholarlydata/person/yi-shen","Yi Shen"
"Survivability-Oriented Self-Tuning of Web Systems","https://w3id.org/scholarlydata/person/yijun-yu","Yijun Yu"
"Open and Decentralized Access Across Location-Based Services","https://w3id.org/scholarlydata/person/yiming-liu","Yiming Liu"
"Automatically Generating Labels Based on Unified Click Model","https://w3id.org/scholarlydata/person/yiqun-liu","Yiqun Liu"
"Incorporating Seasonal Time Series Analysis with Search Behavior Information in Sales Forecasting","https://w3id.org/scholarlydata/person/yiqun-liu","Yiqun Liu"
"Trust Analysis with Clustering","https://w3id.org/scholarlydata/person/yizhou-sun","Yizhou Sun"
"The Web of Topics: Discovering the Topology of Topic Evolution in a Corpus","https://w3id.org/scholarlydata/person/yookyung-jo","Yookyung Jo"
"A FineGrained Digestion of News Webpages Through Event Snippet Extraction","https://w3id.org/scholarlydata/person/yu-li","Yu Li"
"A Probabilistic Model for Opinionated Blog Feed Retrieval","https://w3id.org/scholarlydata/person/yue-liu","Yue Liu"
"Statically Locating Web Application Bugs Caused by Asynchronous Calls","https://w3id.org/scholarlydata/person/yunhui-zheng","Yunhui Zheng"
"Toward Optimal Vaccination Strategies for Probabilistic Models","https://w3id.org/scholarlydata/person/zeinab-abbassi","Zeinab Abbassi"
"Allocating Inverted Index into Flash Memory for Search Engines","https://w3id.org/scholarlydata/person/zenglin-xia","Zenglin Xia"
"BlueFinder: Estimate Where a Beach Photo Was Taken","https://w3id.org/scholarlydata/person/zhen-wen","Zhen Wen"
"Hierarchical Organization of Unstructured Consumer Reviews","https://w3id.org/scholarlydata/person/zheng-jun-zha","Zheng-Jun Zha"
"Harnessing the Wisdom of Crowds: Video Event Detection Based on Synchronous Comments","https://w3id.org/scholarlydata/person/zhenglu-yang","Zhenglu Yang"
"BlueFinder: Estimate Where a Beach Photo Was Taken","https://w3id.org/scholarlydata/person/zhijun-yin","Zhijun Yin"
"Impact of Ad Impressions on Dynamic Commercial Actions: Value Attribution in Marketing Campaigns","https://w3id.org/scholarlydata/person/aaron-flores","Aaron Flores"
"Secure Querying of Recursive XML Views: A Standard XPath-based Technique","https://w3id.org/scholarlydata/person/abdessamad-imine","Abdessamad Imine"
"GLOCAL: Event-based Retrieval of Networked Media","https://w3id.org/scholarlydata/person/adam-rae","Adam Rae"
"Branded with a Scarlet ""C"": Cheaters in a Gaming Social Network","https://w3id.org/scholarlydata/person/adriana-iamnitchi","Adriana Iamnitchi"
"A social network for video annotation and discovery based on semantic profiling","https://w3id.org/scholarlydata/person/alberto-del-bimbo","Alberto Del Bimbo"
"I-SEARCH – A Multimodal Search Engine based on Rich Unified Content Description (RUCoD)","https://w3id.org/scholarlydata/person/alberto-massari","Alberto Massari"
"Understanding Human Movement Semantics: A Point of Interest Based Approach","https://w3id.org/scholarlydata/person/aleksandar-kuzmanovic","Aleksandar Kuzmanovic"
"Potential Good Abandonment Prediction","https://w3id.org/scholarlydata/person/aleksandr-chuklin","Aleksandr Chuklin"
"MobiMash: End User Development for Mobile Mashups","https://w3id.org/scholarlydata/person/alessandro-caio","Alessandro Caio"
"Learning and Predicting Behavioral Dynamics on the Web","https://w3id.org/scholarlydata/person/alex-bocharov","Alex Bocharov"
"Treehugger or Petrolhead? Identifying Bias by Comparing Online News Articles with Political Speeches","https://w3id.org/scholarlydata/person/alex-wall","Alex Wall"
"Visualizing Large Image Datasets in 3D Using WebGL and Media Fragments","https://w3id.org/scholarlydata/person/aljosha-demeulemeester","Aljosha Demeulemeester"
"Care to Comment? Recommendations for Commenting on News Stories","https://w3id.org/scholarlydata/person/amit-kagian","Amit Kagian"
"YouTube Around the World: Geographic Popularity of Videos","https://w3id.org/scholarlydata/person/anders-brodersen","Anders Brodersen"
"Comparative Evaluation of JavaScript Frameworks","https://w3id.org/scholarlydata/person/andreas-gizas","Andreas Gizas"
"DIADEM: Domain-centric, Intelligent, Automated Data Extraction Methodology","https://w3id.org/scholarlydata/person/andreas-pieris","Andreas Pieris"
"DIADEM: Domain-centric, Intelligent, Automated Data Extraction Methodology","https://w3id.org/scholarlydata/person/andrey-kravchenko","Andrey Kravchenko"
"Measuring Usefulness of Context for Context-Aware Ranking","https://w3id.org/scholarlydata/person/andrey-kustarev","Andrey Kustarev"
"GovWILD: Integrating Open Government Data for Transparency","https://w3id.org/scholarlydata/person/andrina-mascher","Andrina Mascher"
"Lattice Games and the Economics of Aggregators","https://w3id.org/scholarlydata/person/andrzej-skrzypacz","Andrzej Skrzypacz"
"Who Killed My Battery: Analyzing Mobile Browser Energy Consumption","https://w3id.org/scholarlydata/person/angela-nicoara","Angela Nicoara"
"Context Identification of Sentences in Research Articles: Towards Developing Intelligent Information Systems","https://w3id.org/scholarlydata/person/angrosh-m-a","Angrosh M.A."
"Domain Adaptive Answer Extraction for Discussion boards","https://w3id.org/scholarlydata/person/ankur-gandhe","Ankur Gandhe"
"Learning from the Past: Answering New Questions with Past Answers","https://w3id.org/scholarlydata/person/anna-shtok","Anna Shtok"
"I-SEARCH – A Multimodal Search Engine based on Rich Unified Content Description (RUCoD)","https://w3id.org/scholarlydata/person/anne-verroust-blondet","Anne Verroust-Blondet"
"A JavaScript RDF store and application library for linked data client applications","https://w3id.org/scholarlydata/person/antonio-garrote-hernandez","Antonio Garrote Hernández"
"Paraimpu: a Platform for a Social Web of Things","https://w3id.org/scholarlydata/person/antonio-pintus","Antonio Pintus"
"The Affects of Task Difficulty on Medical Searches","https://w3id.org/scholarlydata/person/anushia-inthiran","Anushia Inthiran"
"I-SEARCH – A Multimodal Search Engine based on Rich Unified Content Description (RUCoD)","https://w3id.org/scholarlydata/person/apostolos-axenopoulos","Apostolos Axenopoulos"
"Conversations Reconstruction in the Social Web","https://w3id.org/scholarlydata/person/arnaud-ansiaux","Arnaud Ansiaux"
"GovWILD: Integrating Open Government Data for Transparency","https://w3id.org/scholarlydata/person/arvid-heise","Arvid Heise"
"Better Web Development with WebKit Remote Debugging","https://w3id.org/scholarlydata/person/ashutosh-jagdish-sharma","Ashutosh Jagdish Sharma"
"I-SEARCH – A Multimodal Search Engine based on Rich Unified Content Description (RUCoD)","https://w3id.org/scholarlydata/person/athanasios-mademlis","Athanasios Mademlis"
"Social media meta-API: Leveraging the content of Social Networks","https://w3id.org/scholarlydata/person/athanasios-papaoikonomou","Athanasios Papaoikonomou"
"Economics of BitTorrent Communities","https://w3id.org/scholarlydata/person/aviv-zohar","Aviv Zohar"
"Winner Takes All: Competing Viruses or Ideas on fair-play Networks","https://w3id.org/scholarlydata/person/b-aditya-prakash","B. Aditya Prakash"
"Winner Takes All: Competing Viruses or Ideas on fair-play Networks","https://w3id.org/scholarlydata/person/b-aditya-prakash","B.Aditya Prakash"
"CASIS: A System for Concept-Aware Social Image Search","https://w3id.org/scholarlydata/person/ba-quan-truong","Ba Quan Truong"
"Visualizing Large Image Datasets in 3D Using WebGL and Media Fragments","https://w3id.org/scholarlydata/person/bart-pieters","Bart Pieters"
"Musubi: Disintermediated Interactive Social Feeds for Mobile Devices","https://w3id.org/scholarlydata/person/ben-dodson","Ben Dodson"
"Serf and Turf: Crowdturfing for Fun and Profit","https://w3id.org/scholarlydata/person/ben-y-zhao","Ben Y. Zhao"
"How to Run your Favorite Language in Web Browsers","https://w3id.org/scholarlydata/person/benjamin-canou","Benjamin Canou"
"Handling Forecast Errors while Bidding for Display Advertising","https://w3id.org/scholarlydata/person/benjamin-moseley","Benjamin Moseley"
"Understanding and Combating Link Farming in the Twitter Social Network","https://w3id.org/scholarlydata/person/bimal-viswanath","Bimal Viswanath"
"Strategic Formation of Credit Networks","https://w3id.org/scholarlydata/person/bryce-wiedenbeck","Bryce Wiedenbeck"
"Exploiting Various Implicit Feedback for Collaborative Filtering","https://w3id.org/scholarlydata/person/byoungju-yang","Byoungju Yang"
"Outage Detection via Real-time Social Stream Analysis: Leveraging the Power of On-line Complaints","https://w3id.org/scholarlydata/person/cailin-cushing","Cailin Cushing"
"Trains of Thought: Generating Information Maps","https://w3id.org/scholarlydata/person/carlos-guestrin","Carlos Guestrin"
"Baya: Assisted Mashup Development as a Service","https://w3id.org/scholarlydata/person/carlos-rodriguez","Carlos Rodriguez"
"Baya: Assisted Mashup Development as a Service","https://w3id.org/scholarlydata/person/carlos-rodriguez","Carlos Rodr´ıguez"
"Combining Social Web and BPM for Improving Enterprise Performances: the BPM4People Approach to Social BPM","https://w3id.org/scholarlydata/person/carmen-vaca","Carmen Vaca"
"Analyzing Spammers' Social Networks For Fun and Profit -- A Case Study of Cyber Criminal Ecosystem on Twitter","https://w3id.org/scholarlydata/person/chao-yang","Chao Yang"
"Visualizing Large Image Datasets in 3D Using WebGL and Media Fragments","https://w3id.org/scholarlydata/person/charles-hollemeersch","Charles Hollemeersch"
"DOHA: Scalable Real-time Web Applications through Adaptive Concurrent Execution","https://w3id.org/scholarlydata/person/charles-krasic","Charles Krasic"
"The webinos Project","https://w3id.org/scholarlydata/person/christian-fuhrhop","Christian Fuhrhop"
"End-User-Oriented Telco Mashups: The OMELETTE Approach","https://w3id.org/scholarlydata/person/christoph-koegler","Christoph Kögler"
"Community Detection in Incomplete Information Networks","https://w3id.org/scholarlydata/person/chuan-li","Chuan Li"
"Google Image Swirl, A Large-Scale Content-Based Image Visualization System","https://w3id.org/scholarlydata/person/chuck-rosenberg","Chuck Rosenberg"
"MobiMash: End User Development for Mobile Mashups","https://w3id.org/scholarlydata/person/cinzia-cappiello","Cinzia Cappiello"
"Twitcident: Fighting Fire with Information from Social Web Streams","https://w3id.org/scholarlydata/person/claudia-hauff","Claudia Hauff"
"GovWILD: Integrating Open Government Data for Transparency","https://w3id.org/scholarlydata/person/claudia-lehmann","Claudia Lehmann"
"The Patents Retrieval Prototype in the MOLTO project","https://w3id.org/scholarlydata/person/cristina-espana-bonet","Cristina España-Bonet"
"Trains of Thought: Generating Information Maps","https://w3id.org/scholarlydata/person/dafna-shahaf","Dafna Shahaf"
"Kjing (Mix the knowledge)","https://w3id.org/scholarlydata/person/daniel-lacroix","Daniel Lacroix"
"C4PS - Colors for Privacy Settings","https://w3id.org/scholarlydata/person/daniel-puscher","Daniel Puscher"
"A social network for video annotation and discovery based on semantic profiling","https://w3id.org/scholarlydata/person/daniele-pezzatini","Daniele Pezzatini"
"Incorporating Seasonal Time Series Analysis with Search Behavior Information in Sales Forecasting","https://w3id.org/scholarlydata/person/danqing-xu","Danqing Xu"
"Investigating the Distribution of Password Choices","https://w3id.org/scholarlydata/person/david-malone","David Malone"
"Google Image Swirl, A Large-Scale Content-Based Image Visualization System","https://w3id.org/scholarlydata/person/david-tsai","David Tsai"
"H2RDF: Adaptive Query Processing on RDF Data in the Cloud","https://w3id.org/scholarlydata/person/dimitrios-tsoumakos","Dimitrios Tsoumakos"
"Domain Adaptive Answer Extraction for Discussion boards","https://w3id.org/scholarlydata/person/dinesh-raghu","Dinesh Raghu"
"Lightweight Automatic Face Annotation in Media Pages","https://w3id.org/scholarlydata/person/dmitri-perelman","Dmitri Perelman"
"Consento: A Consensus Search Engine for Answering Subjective Queries","https://w3id.org/scholarlydata/person/donghyeon-kim","Donghyeon Kim"
"Lightweight Automatic Face Annotation in Media Pages","https://w3id.org/scholarlydata/person/edward-bortnikov","Edward Bortnikov"
"New Objective Functions for Social Collaborative Filtering","https://w3id.org/scholarlydata/person/ehsan-abbasnejad","Ehsan Abbasnejad"
